val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.050398,0.781436,-0.050398,0.000020,0.707747,1.000000,
0.000000,0.938682,0.000000,0.000018,0.822245,2.000000,
0.000000,1.121652,0.000000,0.000016,0.726325,3.000000,
0.000000,1.147441,0.000000,0.000015,0.689013,4.000000,
0.000000,1.030532,0.000000,0.000013,0.793815,5.000000,
0.000000,0.871061,0.000000,0.000011,0.658762,6.000000,
0.000000,0.732825,0.000000,0.000009,0.651229,7.000000,
0.092826,0.652024,0.092826,0.000007,1.010910,8.000000,
0.200856,0.626293,0.200856,0.000005,0.443217,9.000000,
0.231351,0.623550,0.231351,0.000004,0.494482,10.000000,
0.261586,0.624177,0.261586,0.000002,0.541201,11.000000,
0.256680,0.623745,0.261586,0.000000,0.580143,12.000000,
