val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.029326,0.690263,-0.029326,0.000020,0.599600,9.000000,
0.346187,0.597601,0.346187,0.000018,0.578409,18.000000,
0.332085,0.603377,0.346187,0.000016,0.521795,27.000000,
0.359338,0.632899,0.359338,0.000014,0.436304,36.000000,
0.450052,0.544648,0.450052,0.000012,0.400262,45.000000,
0.346187,0.654042,0.450052,0.000010,0.405742,54.000000,
0.366777,0.646718,0.450052,0.000008,0.327761,63.000000,
0.424467,0.603535,0.450052,0.000006,0.382125,72.000000,
0.441024,0.604055,0.450052,0.000003,0.269588,81.000000,
0.424489,0.606297,0.450052,0.000001,0.279411,90.000000,
0.429917,0.611343,0.450052,0.000000,0.217843,96.000000,
