val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.024768,0.775255,-0.024768,0.000020,0.823976,1.000000,
0.000000,0.946707,0.000000,0.000018,0.836240,2.000000,
0.000000,1.144246,0.000000,0.000016,0.669393,3.000000,
0.000000,1.405623,0.000000,0.000015,0.097735,4.000000,
0.000000,1.439594,0.000000,0.000013,0.805589,5.000000,
0.000000,1.362967,0.000000,0.000011,0.653354,6.000000,
0.000000,1.233295,0.000000,0.000009,0.811460,7.000000,
0.000000,1.196378,0.000000,0.000007,0.037718,8.000000,
0.000000,1.130254,0.000000,0.000005,0.742882,9.000000,
0.000000,1.063641,0.000000,0.000004,0.509186,10.000000,
0.000000,1.012964,0.000000,0.000002,0.436488,11.000000,
0.000000,0.987799,0.000000,0.000000,0.441388,12.000000,
