val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.446967,0.511154,0.479061,5.234023,0.511154,0.000020,5.483535,1.000000,
0.446967,0.511154,0.479061,5.234023,0.511154,0.000018,6.938205,2.000000,
0.318981,-0.248890,0.035045,4.979400,0.511154,0.000016,4.872845,3.000000,
0.318981,-0.248890,0.035045,4.979400,0.511154,0.000015,6.855066,4.000000,
0.296694,-0.310403,-0.006854,4.735975,0.511154,0.000013,5.451835,5.000000,
0.292280,-0.061765,0.115257,4.500414,0.511154,0.000011,6.317026,6.000000,
0.280601,0.247908,0.264254,4.263085,0.511154,0.000009,4.756701,7.000000,
0.284684,0.426938,0.355811,3.967783,0.511154,0.000007,6.348032,8.000000,
0.262856,0.341639,0.302247,3.675110,0.511154,0.000005,5.544236,9.000000,
0.284626,0.410600,0.347613,3.381090,0.511154,0.000004,3.971189,10.000000,
0.298960,0.381257,0.340109,3.137966,0.511154,0.000002,3.525930,11.000000,
0.304902,0.350736,0.327819,3.038274,0.511154,0.000000,3.188295,12.000000,
