val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.528986,0.644131,0.528986,0.000020,0.781662,1.000000,
0.528986,0.643383,0.528986,0.000018,0.765743,2.000000,
0.528986,0.644009,0.528986,0.000016,0.782648,3.000000,
0.528986,0.645035,0.528986,0.000015,1.078093,4.000000,
0.528986,0.646303,0.528986,0.000013,0.730012,5.000000,
0.528986,0.647759,0.528986,0.000011,0.740004,6.000000,
0.528986,0.649290,0.528986,0.000009,0.792481,7.000000,
0.528986,0.650911,0.528986,0.000007,0.857332,8.000000,
0.528986,0.652464,0.528986,0.000005,0.717738,9.000000,
0.528986,0.653912,0.528986,0.000004,0.708316,10.000000,
0.528986,0.655091,0.528986,0.000002,0.803735,11.000000,
0.528986,0.655553,0.528986,0.000000,0.679433,12.000000,
