val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.017420,0.688520,0.017420,0.000020,0.676019,1.000000,
0.032696,0.721521,0.032696,0.000018,0.701016,2.000000,
0.000000,0.709697,0.032696,0.000016,0.594848,3.000000,
0.000000,0.752531,0.032696,0.000015,0.276807,4.000000,
0.000000,0.705046,0.032696,0.000013,0.566710,5.000000,
0.000000,0.736946,0.032696,0.000011,0.539037,6.000000,
0.000000,0.717444,0.032696,0.000009,0.579705,7.000000,
0.000000,0.732327,0.032696,0.000007,0.238945,8.000000,
0.000000,0.717607,0.032696,0.000005,0.617689,9.000000,
0.000000,0.704881,0.032696,0.000004,0.508197,10.000000,
0.000000,0.708969,0.032696,0.000002,0.534141,11.000000,
0.000000,0.710348,0.032696,0.000000,0.454675,12.000000,
