val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.586957,0.701387,0.586957,0.000020,0.701124,9.000000,
0.550725,0.790732,0.586957,0.000018,0.667879,18.000000,
0.601449,0.569944,0.601449,0.000016,0.738514,27.000000,
0.637681,0.551031,0.637681,0.000014,0.618113,36.000000,
0.615942,0.679010,0.637681,0.000012,0.526453,45.000000,
0.644928,0.635300,0.644928,0.000010,0.466067,54.000000,
0.601449,0.735142,0.644928,0.000008,0.468003,63.000000,
0.630435,0.623414,0.644928,0.000006,0.349327,72.000000,
0.615942,0.645252,0.644928,0.000003,0.307909,81.000000,
0.601449,0.671214,0.644928,0.000001,0.274880,90.000000,
0.615942,0.658009,0.644928,0.000000,0.245350,96.000000,
