val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.000000,0.675251,0.000000,0.000020,0.629689,9.000000,
0.000000,0.679632,0.000000,0.000018,0.629023,18.000000,
0.000000,0.959954,0.000000,0.000016,0.612346,27.000000,
0.000000,0.669772,0.000000,0.000014,0.787372,36.000000,
0.000000,0.667863,0.000000,0.000012,0.634981,45.000000,
0.000000,0.670954,0.000000,0.000010,0.638657,54.000000,
0.000000,0.683876,0.000000,0.000008,0.607457,63.000000,
0.000000,0.689352,0.000000,0.000006,0.604538,72.000000,
0.000000,0.679789,0.000000,0.000003,0.602494,81.000000,
0.000000,0.677220,0.000000,0.000001,0.638428,90.000000,
0.000000,0.676285,0.000000,0.000000,0.657091,96.000000,
