val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.964209,0.471014,0.000020,0.868565,9.000000,
0.528986,0.647251,0.528986,0.000018,0.765390,18.000000,
0.565217,0.676672,0.565217,0.000016,0.708890,27.000000,
0.615942,0.664909,0.615942,0.000014,0.682078,36.000000,
0.615942,0.606966,0.615942,0.000012,0.670700,45.000000,
0.615942,0.621637,0.615942,0.000010,0.686591,54.000000,
0.630435,0.580344,0.630435,0.000008,0.671597,63.000000,
0.659420,0.558964,0.659420,0.000006,0.560372,72.000000,
0.652174,0.555800,0.659420,0.000003,0.539185,81.000000,
0.615942,0.567378,0.659420,0.000001,0.544361,90.000000,
0.608696,0.563031,0.659420,0.000000,0.516818,96.000000,
