val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.000000,0.843518,0.000000,0.000020,0.724631,9.000000,
0.122472,0.748518,0.122472,0.000018,0.612239,18.000000,
0.472721,0.507606,0.472721,0.000016,0.564035,27.000000,
0.301729,0.744674,0.472721,0.000014,0.405247,36.000000,
0.448990,0.574056,0.472721,0.000012,0.286682,45.000000,
0.406418,0.664650,0.472721,0.000010,0.302100,54.000000,
0.414398,0.570249,0.472721,0.000008,0.357638,63.000000,
0.389505,0.678416,0.472721,0.000006,0.163891,72.000000,
0.389505,0.743924,0.472721,0.000003,0.130177,81.000000,
0.448990,0.664063,0.472721,0.000001,0.158950,90.000000,
0.439085,0.656643,0.472721,0.000000,0.108025,96.000000,
