val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.500000,0.661123,0.500000,0.000020,0.726092,1.000000,
0.471014,1.224895,0.500000,0.000018,0.744906,2.000000,
0.471014,1.148359,0.500000,0.000016,0.773175,3.000000,
0.471014,0.843332,0.500000,0.000015,1.454405,4.000000,
0.579710,0.653547,0.579710,0.000013,0.550202,5.000000,
0.572464,0.636827,0.579710,0.000011,0.607576,6.000000,
0.572464,0.642273,0.579710,0.000009,0.601057,7.000000,
0.565217,0.630041,0.579710,0.000007,0.478945,8.000000,
0.565217,0.631855,0.579710,0.000005,0.507139,9.000000,
0.579710,0.638390,0.579710,0.000004,0.537291,10.000000,
0.550725,0.650946,0.579710,0.000002,0.531123,11.000000,
0.543478,0.656434,0.579710,0.000000,0.626000,12.000000,
