val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.973491,0.471014,0.000020,0.893061,9.000000,
0.536232,0.645587,0.536232,0.000018,0.741949,18.000000,
0.463768,0.753028,0.536232,0.000016,0.730488,27.000000,
0.536232,0.664778,0.536232,0.000014,0.697293,36.000000,
0.586957,0.655629,0.586957,0.000012,0.692802,45.000000,
0.615942,0.653036,0.615942,0.000010,0.682639,54.000000,
0.586957,0.605888,0.615942,0.000008,0.664138,63.000000,
0.652174,0.596030,0.652174,0.000006,0.664702,72.000000,
0.586957,0.608444,0.652174,0.000003,0.631230,81.000000,
0.644928,0.571202,0.652174,0.000001,0.614898,90.000000,
0.644928,0.570376,0.652174,0.000000,0.627936,96.000000,
