val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.351113,0.577609,0.351113,0.000020,0.650439,9.000000,
0.000000,0.677226,0.351113,0.000018,0.689500,18.000000,
0.209184,0.639697,0.351113,0.000016,0.574173,27.000000,
0.457720,0.546318,0.457720,0.000014,0.429303,36.000000,
0.402215,0.610528,0.457720,0.000012,0.407117,45.000000,
0.376934,0.740246,0.457720,0.000010,0.359026,54.000000,
0.453454,0.525675,0.457720,0.000008,0.313369,63.000000,
0.418148,0.785215,0.457720,0.000006,0.215055,72.000000,
0.427814,0.864162,0.457720,0.000003,0.140808,81.000000,
0.400881,0.910371,0.457720,0.000001,0.182323,90.000000,
0.418071,0.896813,0.457720,0.000000,0.206354,96.000000,
