val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.791724,0.471014,0.000020,0.697367,1.000000,
0.471014,0.784155,0.471014,0.000018,0.706415,2.000000,
0.471014,0.774381,0.471014,0.000016,0.688482,3.000000,
0.471014,0.773521,0.471014,0.000015,0.566838,4.000000,
0.471014,0.774642,0.471014,0.000013,0.720077,5.000000,
0.471014,0.774246,0.471014,0.000011,0.716300,6.000000,
0.471014,0.773304,0.471014,0.000009,0.754980,7.000000,
0.471014,0.771915,0.471014,0.000007,0.615921,8.000000,
0.471014,0.770479,0.471014,0.000005,0.797097,9.000000,
0.471014,0.771153,0.471014,0.000004,0.610820,10.000000,
0.471014,0.772769,0.471014,0.000002,0.649599,11.000000,
0.471014,0.773907,0.471014,0.000000,0.654270,12.000000,
