val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.788899,0.471014,0.000020,0.748953,9.000000,
0.471014,0.724942,0.471014,0.000018,0.713646,18.000000,
0.536232,0.712965,0.536232,0.000016,0.697501,27.000000,
0.601449,0.689532,0.601449,0.000014,0.672725,36.000000,
0.623188,0.663954,0.623188,0.000012,0.640510,45.000000,
0.659420,0.658397,0.659420,0.000010,0.611831,54.000000,
0.594203,0.629756,0.659420,0.000008,0.637067,63.000000,
0.659420,0.635741,0.659420,0.000006,0.563296,72.000000,
0.659420,0.637205,0.659420,0.000003,0.520228,81.000000,
0.652174,0.651436,0.659420,0.000001,0.488122,90.000000,
0.652174,0.646524,0.659420,0.000000,0.496723,96.000000,
