val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.004004,0.667101,0.004004,0.000020,0.509864,1.000000,
0.050047,0.646997,0.050047,0.000018,0.691257,2.000000,
0.000000,0.688830,0.050047,0.000016,0.572115,3.000000,
0.000000,0.688830,0.050047,0.000015,0.502120,4.000000,
0.222797,0.636184,0.222797,0.000013,0.543103,5.000000,
0.363444,0.597247,0.363444,0.000011,0.389680,6.000000,
0.268754,0.707424,0.363444,0.000009,0.330015,7.000000,
0.147197,0.858932,0.363444,0.000007,0.133306,8.000000,
0.152954,0.857743,0.363444,0.000005,0.387848,9.000000,
0.232619,0.842527,0.363444,0.000004,0.163104,10.000000,
0.326806,0.799876,0.363444,0.000002,0.088023,11.000000,
0.330647,0.772589,0.363444,0.000000,0.141788,12.000000,
