val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.298009,0.184183,0.241096,6.311339,0.184183,0.000020,6.746419,1.000000,
0.298009,0.184183,0.241096,6.311339,0.184183,0.000018,7.283716,2.000000,
0.298009,0.184183,0.241096,6.311339,0.184183,0.000016,7.730532,3.000000,
0.305507,0.215455,0.260481,6.184517,0.215455,0.000015,5.334439,4.000000,
0.346678,0.329450,0.338064,5.946214,0.329450,0.000013,7.749279,5.000000,
0.390052,0.391197,0.390625,5.691882,0.391197,0.000011,6.804502,6.000000,
0.431906,0.407664,0.419785,5.401629,0.407664,0.000009,5.376575,7.000000,
0.431906,0.407664,0.419785,5.401629,0.407664,0.000007,8.704740,8.000000,
0.445535,0.417156,0.431346,5.149525,0.417156,0.000005,4.917223,9.000000,
0.449192,0.426434,0.437813,4.928979,0.426434,0.000004,7.146125,10.000000,
0.449192,0.426434,0.437813,4.928979,0.426434,0.000002,4.666449,11.000000,
0.449818,0.428116,0.438967,4.868203,0.428116,0.000000,7.596911,12.000000,
