val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.000000,1.100304,0.000000,0.000020,0.882081,9.000000,
0.393288,0.585666,0.393288,0.000018,0.651312,18.000000,
0.465334,0.518928,0.465334,0.000016,0.571196,27.000000,
0.344923,0.735189,0.465334,0.000014,0.444950,36.000000,
0.477090,0.520521,0.477090,0.000012,0.360106,45.000000,
0.375323,0.824493,0.477090,0.000010,0.355279,54.000000,
0.418399,0.548502,0.477090,0.000008,0.310810,63.000000,
0.463579,0.602704,0.477090,0.000006,0.160075,72.000000,
0.437195,0.740153,0.477090,0.000003,0.149071,81.000000,
0.469338,0.684734,0.477090,0.000001,0.165431,90.000000,
0.463477,0.673657,0.477090,0.000000,0.198795,96.000000,
