val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.019381,0.926159,-0.019381,0.000020,0.928600,1.000000,
0.006399,0.690535,0.006399,0.000018,0.917001,2.000000,
0.000000,0.680619,0.006399,0.000016,0.681054,3.000000,
0.000000,0.666696,0.006399,0.000015,0.874635,4.000000,
0.000000,0.656706,0.006399,0.000013,0.626517,5.000000,
0.000000,0.655710,0.006399,0.000011,0.670657,6.000000,
0.000000,0.653783,0.006399,0.000009,0.638159,7.000000,
0.000000,0.676535,0.006399,0.000007,0.575029,8.000000,
0.000000,0.704209,0.006399,0.000005,0.573248,9.000000,
0.000000,0.704209,0.006399,0.000004,0.543246,10.000000,
0.000000,0.708238,0.006399,0.000002,0.677855,11.000000,
0.000000,0.708238,0.006399,0.000000,0.821928,12.000000,
