val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.019381,0.926159,-0.019381,0.000020,0.900437,1.000000,
0.062494,0.673942,0.062494,0.000018,0.970128,2.000000,
0.000000,0.703883,0.062494,0.000016,0.671687,3.000000,
0.000000,0.703883,0.062494,0.000015,0.534924,4.000000,
0.000000,0.697123,0.062494,0.000013,0.658798,5.000000,
0.000000,0.697123,0.062494,0.000011,0.617344,6.000000,
0.000000,0.673448,0.062494,0.000009,0.672439,7.000000,
0.000000,0.652480,0.062494,0.000007,0.906793,8.000000,
0.000000,0.646658,0.062494,0.000005,0.564151,9.000000,
0.092826,0.643279,0.092826,0.000004,0.672755,10.000000,
0.092826,0.641466,0.092826,0.000002,0.564714,11.000000,
0.065575,0.640849,0.092826,0.000000,0.763521,12.000000,
