val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.019381,0.926159,-0.019381,0.000020,1.059090,1.000000,
-0.075562,0.699336,-0.019381,0.000018,0.983016,2.000000,
0.000000,0.676086,0.000000,0.000016,0.656636,3.000000,
-0.029326,0.668507,0.000000,0.000015,0.907632,4.000000,
0.061986,0.659273,0.061986,0.000013,0.603909,5.000000,
0.038856,0.643690,0.061986,0.000011,0.608570,6.000000,
0.061986,0.656211,0.061986,0.000009,0.553987,7.000000,
0.036353,0.675689,0.061986,0.000007,0.634065,8.000000,
0.036353,0.675689,0.061986,0.000005,0.481060,9.000000,
0.036353,0.672361,0.061986,0.000004,0.553716,10.000000,
0.058901,0.672878,0.061986,0.000002,0.475663,11.000000,
0.058901,0.672754,0.061986,0.000000,0.539181,12.000000,
