val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.017420,0.688520,0.017420,0.000020,0.667862,1.000000,
0.000000,0.702644,0.017420,0.000018,0.715665,2.000000,
0.008937,0.704815,0.017420,0.000016,0.684649,3.000000,
0.008937,0.704815,0.017420,0.000015,0.448904,4.000000,
0.000000,0.676288,0.017420,0.000013,0.704665,5.000000,
0.000000,0.659820,0.017420,0.000011,0.648815,6.000000,
0.000000,0.658177,0.017420,0.000009,0.430761,7.000000,
0.000000,0.679624,0.017420,0.000007,0.522554,8.000000,
0.000000,0.703586,0.017420,0.000005,0.444206,9.000000,
0.000000,0.719851,0.017420,0.000004,0.511328,10.000000,
0.000000,0.726470,0.017420,0.000002,0.578127,11.000000,
0.000000,0.726470,0.017420,0.000000,0.818276,12.000000,
