val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.749887,0.471014,0.000020,0.712594,9.000000,
0.478261,0.698229,0.478261,0.000018,0.716426,18.000000,
0.543478,0.668785,0.543478,0.000016,0.713737,27.000000,
0.543478,0.688080,0.543478,0.000014,0.709077,36.000000,
0.594203,0.692107,0.594203,0.000012,0.699363,45.000000,
0.543478,0.648226,0.594203,0.000010,0.702517,54.000000,
0.543478,0.646655,0.594203,0.000008,0.685358,63.000000,
0.586957,0.681525,0.594203,0.000006,0.711257,72.000000,
0.579710,0.656298,0.594203,0.000003,0.662311,81.000000,
0.572464,0.645476,0.594203,0.000001,0.698259,90.000000,
0.572464,0.645178,0.594203,0.000000,0.675787,96.000000,
