val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.019381,0.926159,-0.019381,0.000020,0.902404,1.000000,
-0.065262,0.695519,-0.019381,0.000018,0.923109,2.000000,
0.000000,0.705809,0.000000,0.000016,0.649187,3.000000,
0.061986,0.740508,0.061986,0.000015,0.509571,4.000000,
0.116507,0.689982,0.116507,0.000013,0.684609,5.000000,
0.116507,0.689982,0.116507,0.000011,0.768991,6.000000,
0.066270,0.720579,0.116507,0.000009,0.550619,7.000000,
0.066270,0.720579,0.116507,0.000007,0.883540,8.000000,
0.025656,0.751313,0.116507,0.000005,0.417905,9.000000,
-0.029326,0.741410,0.116507,0.000004,0.716903,10.000000,
0.000000,0.721141,0.116507,0.000002,0.761502,11.000000,
0.000000,0.713683,0.116507,0.000000,0.606098,12.000000,
