val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.017420,0.688520,0.017420,0.000020,0.676019,1.000000,
0.017358,0.670496,0.017420,0.000018,0.701016,2.000000,
-0.029326,0.670031,0.017420,0.000016,0.640097,3.000000,
0.025656,0.683456,0.025656,0.000015,0.421745,4.000000,
0.065575,0.695983,0.065575,0.000013,0.579977,5.000000,
0.065575,0.695983,0.065575,0.000011,0.577370,6.000000,
0.065575,0.703863,0.065575,0.000009,0.557660,7.000000,
0.000000,0.713509,0.065575,0.000007,0.269993,8.000000,
0.000000,0.719166,0.065575,0.000005,0.588797,9.000000,
0.000000,0.724444,0.065575,0.000004,0.466107,10.000000,
0.000000,0.728872,0.065575,0.000002,0.500579,11.000000,
0.000000,0.730099,0.065575,0.000000,0.514065,12.000000,
