val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.041514,0.742614,-0.041514,0.000020,0.630592,9.000000,
0.000000,0.665575,0.000000,0.000018,0.636737,18.000000,
0.000000,0.654120,0.000000,0.000016,0.642803,27.000000,
0.000000,0.693184,0.000000,0.000014,0.573758,36.000000,
0.218421,0.628303,0.218421,0.000012,0.573316,45.000000,
0.147197,0.681168,0.218421,0.000010,0.554331,54.000000,
0.247327,0.632049,0.247327,0.000008,0.568489,63.000000,
0.285136,0.619475,0.285136,0.000006,0.432620,72.000000,
0.333961,0.630559,0.333961,0.000003,0.429938,81.000000,
0.374391,0.584526,0.374391,0.000001,0.481072,90.000000,
0.399463,0.580171,0.399463,0.000000,0.446033,96.000000,
