val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.393451,0.560283,0.393451,0.000020,0.589233,9.000000,
0.000000,0.714880,0.393451,0.000018,0.540354,18.000000,
0.000000,0.847052,0.393451,0.000016,0.612418,27.000000,
0.150265,0.619951,0.393451,0.000014,0.570558,36.000000,
0.389170,0.939149,0.393451,0.000012,0.347322,45.000000,
0.259698,1.040047,0.393451,0.000010,0.425924,54.000000,
0.371895,0.652283,0.393451,0.000008,0.403615,63.000000,
0.372879,0.783171,0.393451,0.000006,0.294155,72.000000,
0.386652,0.836633,0.393451,0.000003,0.276066,81.000000,
0.399161,0.831225,0.399161,0.000001,0.229319,90.000000,
0.395245,0.829499,0.399161,0.000000,0.349046,96.000000,
