val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.463768,0.803327,0.463768,0.000020,0.743689,9.000000,
0.471014,0.851980,0.471014,0.000018,0.752659,18.000000,
0.594203,0.600191,0.594203,0.000016,0.654488,27.000000,
0.630435,0.592806,0.630435,0.000014,0.655271,36.000000,
0.659420,0.534118,0.659420,0.000012,0.516896,45.000000,
0.659420,0.567589,0.659420,0.000010,0.546778,54.000000,
0.659420,0.569117,0.659420,0.000008,0.488368,63.000000,
0.644928,0.600059,0.659420,0.000006,0.332425,72.000000,
0.630435,0.625048,0.659420,0.000003,0.343140,81.000000,
0.659420,0.634496,0.659420,0.000001,0.326203,90.000000,
0.652174,0.636927,0.659420,0.000000,0.278327,96.000000,
