val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.446967,0.511154,0.479061,5.234023,0.511154,0.000020,6.981277,1.000000,
0.446967,0.511154,0.479061,5.234023,0.511154,0.000018,6.025715,2.000000,
0.446967,0.511154,0.479061,5.234023,0.511154,0.000016,5.117311,3.000000,
0.521308,0.558859,0.540084,5.252342,0.558859,0.000015,4.530737,4.000000,
0.505070,0.590005,0.547538,5.087892,0.590005,0.000013,7.168534,5.000000,
0.430636,0.229369,0.330003,5.020898,0.590005,0.000011,4.104334,6.000000,
0.386644,-0.033480,0.176582,4.978115,0.590005,0.000009,6.576723,7.000000,
0.361830,-0.148458,0.106686,4.945421,0.590005,0.000007,4.715625,8.000000,
0.348003,-0.177105,0.085449,4.920358,0.590005,0.000005,4.894792,9.000000,
0.340960,-0.189960,0.075500,4.898668,0.590005,0.000004,7.088527,10.000000,
0.338946,-0.191077,0.073934,4.883336,0.590005,0.000002,4.786584,11.000000,
0.339252,-0.191847,0.073703,4.875608,0.590005,0.000000,9.589946,12.000000,
