val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.528986,0.653815,0.528986,0.000020,0.852859,1.000000,
0.471014,1.470655,0.528986,0.000018,0.806859,2.000000,
0.471014,1.706536,0.528986,0.000016,0.943363,3.000000,
0.471014,1.611025,0.528986,0.000015,0.802857,4.000000,
0.471014,1.275810,0.528986,0.000013,1.275160,5.000000,
0.471014,0.936359,0.528986,0.000011,0.766383,6.000000,
0.485507,0.752125,0.528986,0.000009,0.587764,7.000000,
0.478261,0.709249,0.528986,0.000007,0.511535,8.000000,
0.471014,0.683614,0.528986,0.000005,0.492756,9.000000,
0.492754,0.673611,0.528986,0.000004,0.604689,10.000000,
0.492754,0.675541,0.528986,0.000002,0.573694,11.000000,
0.478261,0.678831,0.528986,0.000000,0.487503,12.000000,
