val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,1.120581,0.471014,0.000020,0.728405,1.000000,
0.471014,1.075274,0.471014,0.000018,0.939759,2.000000,
0.471014,1.047740,0.471014,0.000016,0.782820,3.000000,
0.471014,1.059504,0.471014,0.000015,0.486281,4.000000,
0.471014,1.063052,0.471014,0.000013,0.970927,5.000000,
0.471014,1.051824,0.471014,0.000011,0.758025,6.000000,
0.471014,1.040539,0.471014,0.000009,0.637820,7.000000,
0.471014,1.040719,0.471014,0.000007,0.316616,8.000000,
0.471014,1.036526,0.471014,0.000005,0.786037,9.000000,
0.471014,1.030482,0.471014,0.000004,0.848783,10.000000,
0.471014,1.025587,0.471014,0.000002,0.644972,11.000000,
0.471014,1.025587,0.471014,0.000000,0.722796,12.000000,
