val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.579627,0.585826,0.582727,1.589179,0.585826,0.000020,2.585663,9.000000,
0.570911,0.581300,0.576105,1.590285,0.585826,0.000018,1.729337,18.000000,
0.782517,0.791263,0.786890,0.946695,0.791263,0.000016,1.244716,27.000000,
0.778844,0.614588,0.696716,1.039948,0.791263,0.000014,1.007088,36.000000,
0.845029,0.834741,0.839885,0.693819,0.834741,0.000012,1.161533,45.000000,
0.859150,0.860760,0.859955,0.625249,0.860760,0.000010,0.906459,54.000000,
0.864506,0.859261,0.861884,0.636796,0.860760,0.000008,0.721760,63.000000,
0.872155,0.870774,0.871464,0.562417,0.870774,0.000006,0.572610,72.000000,
0.879486,0.875954,0.877720,0.515750,0.875954,0.000003,0.434619,81.000000,
0.880679,0.882598,0.881638,0.531648,0.882598,0.000001,0.445703,90.000000,
0.881882,0.882208,0.882045,0.511902,0.882598,0.000000,0.437668,96.000000,
