val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.011235,0.771544,-0.011235,0.000020,0.678576,1.000000,
-0.030439,0.742588,-0.011235,0.000018,0.578832,2.000000,
0.006976,0.753778,0.006976,0.000016,0.520361,3.000000,
0.006976,0.753778,0.006976,0.000015,0.542118,4.000000,
0.005679,0.757007,0.006976,0.000013,0.562707,5.000000,
-0.023224,0.774400,0.006976,0.000011,0.396198,6.000000,
-0.023224,0.775302,0.006976,0.000009,0.609271,7.000000,
-0.011235,0.771721,0.006976,0.000007,1.089404,8.000000,
0.004004,0.769160,0.006976,0.000005,0.485827,9.000000,
0.004004,0.766101,0.006976,0.000004,0.523336,10.000000,
0.004004,0.765936,0.006976,0.000002,0.480267,11.000000,
0.004004,0.765888,0.006976,0.000000,0.489147,12.000000,
