val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.103739,0.754506,-0.103739,0.000020,0.728882,1.000000,
0.000000,1.018548,0.000000,0.000018,0.759349,2.000000,
0.000000,1.158411,0.000000,0.000016,0.785591,3.000000,
0.000000,1.105099,0.000000,0.000015,1.433283,4.000000,
0.000000,0.937357,0.000000,0.000013,0.958283,5.000000,
0.000000,0.789173,0.000000,0.000011,0.475005,6.000000,
0.000000,0.686033,0.000000,0.000009,0.588616,7.000000,
0.106060,0.655712,0.106060,0.000007,0.473547,8.000000,
0.165719,0.659046,0.165719,0.000005,0.531691,9.000000,
0.126089,0.666075,0.165719,0.000004,0.480794,10.000000,
0.137719,0.664972,0.165719,0.000002,0.487077,11.000000,
0.140539,0.664576,0.165719,0.000000,0.571303,12.000000,
