val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.019381,0.680015,0.019381,0.000020,0.687984,1.000000,
0.027543,0.664731,0.027543,0.000018,0.518784,2.000000,
-0.019612,0.655913,0.027543,0.000016,0.706092,3.000000,
-0.019612,0.653525,0.027543,0.000015,0.663814,4.000000,
-0.002731,0.652753,0.027543,0.000013,0.534104,5.000000,
0.017831,0.653190,0.027543,0.000011,0.497574,6.000000,
0.017831,0.651549,0.027543,0.000009,0.538794,7.000000,
0.017831,0.651549,0.027543,0.000007,0.363050,8.000000,
0.017831,0.649390,0.027543,0.000005,0.505732,9.000000,
0.017831,0.648896,0.027543,0.000004,0.382581,10.000000,
0.017831,0.648896,0.027543,0.000002,0.539359,11.000000,
0.017831,0.649219,0.027543,0.000000,0.290375,12.000000,
