val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.110104,0.137363,0.123733,6.442484,0.137363,0.000020,6.894906,1.000000,
0.110104,0.137363,0.123733,6.442484,0.137363,0.000018,7.251951,2.000000,
0.110104,0.137363,0.123733,6.442484,0.137363,0.000016,8.779316,3.000000,
0.148124,-0.070923,0.038601,6.335348,0.137363,0.000015,3.655538,4.000000,
0.162026,-0.154267,0.003880,6.223903,0.137363,0.000013,6.782755,5.000000,
0.160454,-0.122845,0.018804,6.095838,0.137363,0.000011,7.708274,6.000000,
0.160454,-0.122845,0.018804,6.095838,0.137363,0.000009,8.328635,7.000000,
0.167117,-0.088625,0.039246,5.981347,0.137363,0.000007,3.126007,8.000000,
0.162002,-0.081274,0.040364,5.899205,0.137363,0.000005,6.620183,9.000000,
0.159535,-0.074355,0.042590,5.820187,0.137363,0.000004,7.027886,10.000000,
0.157959,-0.068677,0.044641,5.758338,0.137363,0.000002,6.603375,11.000000,
0.155049,-0.070531,0.042259,5.731722,0.137363,0.000000,12.881088,12.000000,
