val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.844316,0.471014,0.000020,0.737313,1.000000,
0.471014,0.837326,0.471014,0.000018,0.710180,2.000000,
0.471014,0.817098,0.471014,0.000016,0.771166,3.000000,
0.471014,0.802674,0.471014,0.000015,1.015707,4.000000,
0.471014,0.793641,0.471014,0.000013,0.714723,5.000000,
0.471014,0.787295,0.471014,0.000011,0.682098,6.000000,
0.471014,0.782120,0.471014,0.000009,0.758162,7.000000,
0.471014,0.778379,0.471014,0.000007,0.724446,8.000000,
0.471014,0.775988,0.471014,0.000005,0.708694,9.000000,
0.471014,0.775198,0.471014,0.000004,0.642722,10.000000,
0.471014,0.774660,0.471014,0.000002,0.740712,11.000000,
0.471014,0.774853,0.471014,0.000000,0.508805,12.000000,
