val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.027543,0.691908,0.027543,0.000020,0.705591,9.000000,
0.000000,0.682191,0.027543,0.000018,0.614144,18.000000,
0.000000,0.653120,0.027543,0.000016,0.624331,27.000000,
0.065575,0.643422,0.065575,0.000014,0.629801,36.000000,
0.285333,0.605409,0.285333,0.000012,0.562166,45.000000,
0.289657,0.589239,0.289657,0.000010,0.510528,54.000000,
0.290213,0.607898,0.290213,0.000008,0.465710,63.000000,
0.264268,0.671036,0.290213,0.000006,0.384245,72.000000,
0.424879,0.557755,0.424879,0.000003,0.410203,81.000000,
0.436278,0.556579,0.436278,0.000001,0.420109,90.000000,
0.400859,0.563752,0.436278,0.000000,0.366316,96.000000,
