val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.121938,0.634076,0.121938,0.000020,0.627189,9.000000,
0.128089,0.619542,0.128089,0.000018,0.585456,18.000000,
0.357296,0.600774,0.357296,0.000016,0.508755,27.000000,
0.400432,0.617556,0.400432,0.000014,0.513652,36.000000,
0.406136,0.636589,0.406136,0.000012,0.385777,45.000000,
0.402424,0.684299,0.406136,0.000010,0.417976,54.000000,
0.489963,0.543829,0.489963,0.000008,0.359183,63.000000,
0.413138,0.639416,0.489963,0.000006,0.271693,72.000000,
0.424467,0.658564,0.489963,0.000003,0.196011,81.000000,
0.469099,0.615814,0.489963,0.000001,0.215621,90.000000,
0.474760,0.612481,0.489963,0.000000,0.217389,96.000000,
