val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.754534,0.777638,0.766086,4.706175,0.777638,0.000020,8.023214,9.000000,
0.847768,0.858148,0.852958,1.318233,0.858148,0.000018,2.069081,18.000000,
0.850303,0.862126,0.856214,1.031512,0.862126,0.000016,0.896236,27.000000,
0.867787,0.872731,0.870259,0.848018,0.872731,0.000014,0.808390,36.000000,
0.866708,0.864227,0.865468,0.592447,0.872731,0.000012,0.595766,45.000000,
0.878722,0.876374,0.877548,0.528369,0.876374,0.000010,0.654260,54.000000,
0.883368,0.882381,0.882874,0.602091,0.882381,0.000008,0.591003,63.000000,
0.885959,0.884958,0.885459,0.553071,0.884958,0.000006,0.400800,72.000000,
0.884868,0.882242,0.883555,0.499524,0.884958,0.000003,0.346213,81.000000,
0.886115,0.884293,0.885204,0.583044,0.884958,0.000001,0.320036,90.000000,
0.886260,0.884339,0.885299,0.546388,0.884958,0.000000,0.314759,96.000000,
