val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.485507,0.669688,0.485507,0.000020,0.731332,9.000000,
0.536232,0.616694,0.536232,0.000018,0.693915,18.000000,
0.550725,0.687658,0.550725,0.000016,0.711398,27.000000,
0.528986,0.680872,0.550725,0.000014,0.697365,36.000000,
0.528986,0.661995,0.550725,0.000012,0.704244,45.000000,
0.528986,0.670586,0.550725,0.000010,0.716795,54.000000,
0.528986,0.684952,0.550725,0.000008,0.697717,63.000000,
0.528986,0.681434,0.550725,0.000006,0.718909,72.000000,
0.471014,0.729982,0.550725,0.000003,0.693813,81.000000,
0.471014,0.716514,0.550725,0.000001,0.710346,90.000000,
0.471014,0.705409,0.550725,0.000000,0.695010,96.000000,
