val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.041514,0.944924,0.041514,0.000020,0.931871,1.000000,
0.000000,0.814626,0.041514,0.000018,0.911481,2.000000,
0.000000,1.064075,0.041514,0.000016,0.612741,3.000000,
0.000000,1.082866,0.041514,0.000015,1.417787,4.000000,
0.000000,0.968603,0.041514,0.000013,0.789024,5.000000,
0.000000,0.823652,0.041514,0.000011,0.670814,6.000000,
0.000000,0.705893,0.041514,0.000009,0.622304,7.000000,
0.113798,0.648885,0.113798,0.000007,0.740800,8.000000,
0.135802,0.637821,0.135802,0.000005,0.440116,9.000000,
0.157895,0.635817,0.157895,0.000004,0.499337,10.000000,
0.106335,0.636083,0.157895,0.000002,0.539599,11.000000,
0.121591,0.636571,0.157895,0.000000,0.427751,12.000000,
