val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.019381,0.926159,-0.019381,0.000020,1.012560,1.000000,
-0.008522,0.687717,-0.008522,0.000018,1.044101,2.000000,
-0.008522,0.687717,-0.008522,0.000016,0.663553,3.000000,
-0.008522,0.687717,-0.008522,0.000015,0.823388,4.000000,
0.000000,0.722721,0.000000,0.000013,0.590143,5.000000,
0.000000,0.679478,0.000000,0.000011,0.698303,6.000000,
0.040938,0.667735,0.040938,0.000009,0.521680,7.000000,
0.005969,0.682415,0.040938,0.000007,0.831800,8.000000,
-0.022490,0.681793,0.040938,0.000005,0.656189,9.000000,
-0.029303,0.668833,0.040938,0.000004,0.632002,10.000000,
0.030192,0.658958,0.040938,0.000002,0.625777,11.000000,
0.061986,0.657435,0.061986,0.000000,0.386238,12.000000,
