val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.000000,0.668098,0.000000,0.000020,0.682688,9.000000,
0.000000,0.663421,0.000000,0.000018,0.691125,18.000000,
0.000000,0.679912,0.000000,0.000016,0.642652,27.000000,
0.000000,0.708587,0.000000,0.000014,0.612905,36.000000,
0.000000,0.675937,0.000000,0.000012,0.584518,45.000000,
0.000000,0.670889,0.000000,0.000010,0.644680,54.000000,
0.000000,0.663485,0.000000,0.000008,0.629215,63.000000,
0.000000,0.682733,0.000000,0.000006,0.599477,72.000000,
0.000000,0.681589,0.000000,0.000003,0.646377,81.000000,
0.000000,0.666059,0.000000,0.000001,0.607145,90.000000,
0.000000,0.665190,0.000000,0.000000,0.647817,96.000000,
