val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.348735,0.513175,0.430955,2.148948,0.513175,0.000020,2.178893,1.000000,
0.348735,0.513175,0.430955,2.148948,0.513175,0.000018,2.176677,2.000000,
0.357009,0.664226,0.510618,2.106206,0.664226,0.000016,2.768898,3.000000,
0.351603,0.676745,0.514174,2.093525,0.676745,0.000015,2.487514,4.000000,
0.370843,0.695749,0.533296,2.064183,0.695749,0.000013,2.439940,5.000000,
0.393791,0.726929,0.560360,2.031233,0.726929,0.000011,2.397937,6.000000,
0.416838,0.741866,0.579352,1.998679,0.741866,0.000009,2.124215,7.000000,
0.416838,0.741866,0.579352,1.998679,0.741866,0.000007,1.284436,8.000000,
0.438432,0.750908,0.594670,1.974207,0.750908,0.000005,1.887064,9.000000,
0.455216,0.754320,0.604768,1.953691,0.754320,0.000004,2.203054,10.000000,
0.468828,0.756464,0.612646,1.937120,0.756464,0.000002,2.848363,11.000000,
0.474499,0.755599,0.615049,1.929754,0.756464,0.000000,0.800601,12.000000,
