val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.024768,0.775255,-0.024768,0.000020,0.746487,1.000000,
0.000000,0.925087,0.000000,0.000018,0.818000,2.000000,
0.000000,1.062526,0.000000,0.000016,0.980464,3.000000,
0.000000,1.108985,0.000000,0.000015,0.612637,4.000000,
0.000000,1.001396,0.000000,0.000013,1.351772,5.000000,
0.000000,0.866446,0.000000,0.000011,0.465928,6.000000,
0.000000,0.749336,0.000000,0.000009,0.481339,7.000000,
0.083941,0.682951,0.083941,0.000007,0.463880,8.000000,
0.157733,0.645934,0.157733,0.000005,0.564367,9.000000,
0.165410,0.636140,0.165410,0.000004,0.365646,10.000000,
0.178828,0.631927,0.178828,0.000002,0.442653,11.000000,
0.187176,0.630561,0.187176,0.000000,0.407764,12.000000,
