val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.572464,0.641074,0.572464,0.000020,0.731375,9.000000,
0.594203,0.597372,0.594203,0.000018,0.683152,18.000000,
0.615942,0.566864,0.615942,0.000016,0.652019,27.000000,
0.630435,0.594741,0.630435,0.000014,0.535936,36.000000,
0.637681,0.644829,0.637681,0.000012,0.526872,45.000000,
0.644928,0.603076,0.644928,0.000010,0.454500,54.000000,
0.644928,0.576265,0.644928,0.000008,0.419129,63.000000,
0.652174,0.624566,0.652174,0.000006,0.373063,72.000000,
0.630435,0.636375,0.652174,0.000003,0.266346,81.000000,
0.637681,0.658005,0.652174,0.000001,0.277691,90.000000,
0.615942,0.665331,0.652174,0.000000,0.234351,96.000000,
