val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.557971,0.675143,0.557971,0.000020,0.732846,1.000000,
0.471014,1.081182,0.557971,0.000018,0.751928,2.000000,
0.471014,0.925322,0.557971,0.000016,0.855040,3.000000,
0.536232,0.732170,0.557971,0.000015,0.749215,4.000000,
0.521739,0.623779,0.557971,0.000013,0.599060,5.000000,
0.528986,0.618687,0.557971,0.000011,0.574359,6.000000,
0.536232,0.616595,0.557971,0.000009,0.653044,7.000000,
0.536232,0.616325,0.557971,0.000007,0.382580,8.000000,
0.514493,0.615096,0.557971,0.000005,0.543699,9.000000,
0.565217,0.620358,0.565217,0.000004,0.531164,10.000000,
0.579710,0.625895,0.579710,0.000002,0.492617,11.000000,
0.579710,0.631148,0.579710,0.000000,0.485206,12.000000,
