val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.011235,0.771544,-0.011235,0.000020,0.542487,1.000000,
-0.041514,0.786330,-0.011235,0.000018,0.474902,2.000000,
-0.041514,0.776511,-0.011235,0.000016,0.627770,3.000000,
-0.029326,0.758099,-0.011235,0.000015,1.230565,4.000000,
-0.029326,0.746520,-0.011235,0.000013,0.651081,5.000000,
-0.041514,0.743604,-0.011235,0.000011,0.494385,6.000000,
-0.041514,0.744177,-0.011235,0.000009,0.469046,7.000000,
-0.041514,0.744177,-0.011235,0.000007,0.655436,8.000000,
-0.041514,0.743692,-0.011235,0.000005,0.468108,9.000000,
-0.041514,0.742320,-0.011235,0.000004,0.577718,10.000000,
-0.041514,0.741965,-0.011235,0.000002,0.358205,11.000000,
-0.041514,0.741607,-0.011235,0.000000,0.506358,12.000000,
