val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.000000,0.779144,0.000000,0.000020,0.812563,9.000000,
0.294199,0.675800,0.294199,0.000018,0.543970,18.000000,
0.441024,0.576029,0.441024,0.000016,0.475819,27.000000,
0.372208,0.648319,0.441024,0.000014,0.442971,36.000000,
0.436712,0.625464,0.441024,0.000012,0.289168,45.000000,
0.413723,0.755717,0.441024,0.000010,0.312260,54.000000,
0.458175,0.625721,0.458175,0.000008,0.299107,63.000000,
0.441181,0.841136,0.458175,0.000006,0.195785,72.000000,
0.444682,0.690704,0.458175,0.000003,0.161142,81.000000,
0.452294,0.772470,0.458175,0.000001,0.139690,90.000000,
0.440960,0.794031,0.458175,0.000000,0.096783,96.000000,
