val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.478261,0.754176,0.478261,0.000020,0.803835,9.000000,
0.528986,0.649160,0.528986,0.000018,0.702237,18.000000,
0.471014,0.781166,0.528986,0.000016,0.712053,27.000000,
0.528986,0.686728,0.528986,0.000014,0.712019,36.000000,
0.528986,0.655037,0.528986,0.000012,0.715398,45.000000,
0.528986,0.684926,0.528986,0.000010,0.709310,54.000000,
0.528986,0.670403,0.528986,0.000008,0.708281,63.000000,
0.471014,0.727565,0.528986,0.000006,0.710470,72.000000,
0.471014,0.727770,0.528986,0.000003,0.741699,81.000000,
0.471014,0.703329,0.528986,0.000001,0.714986,90.000000,
0.528986,0.682272,0.528986,0.000000,0.699283,96.000000,
