val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.478261,0.787590,0.478261,0.000020,0.740066,9.000000,
0.471014,0.784552,0.478261,0.000018,0.717836,18.000000,
0.528986,0.656606,0.528986,0.000016,0.718891,27.000000,
0.528986,0.654107,0.528986,0.000014,0.755368,36.000000,
0.471014,0.702495,0.528986,0.000012,0.727138,45.000000,
0.471014,0.710139,0.528986,0.000010,0.711241,54.000000,
0.528986,0.679326,0.528986,0.000008,0.721270,63.000000,
0.471014,0.755177,0.528986,0.000006,0.725596,72.000000,
0.528986,0.675721,0.528986,0.000003,0.709825,81.000000,
0.471014,0.695179,0.528986,0.000001,0.698533,90.000000,
0.471014,0.697207,0.528986,0.000000,0.690148,96.000000,
