val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.000000,0.658191,0.000000,0.000020,0.771788,9.000000,
0.000000,0.649740,0.000000,0.000018,0.609675,18.000000,
0.406559,0.561081,0.406559,0.000016,0.600896,27.000000,
0.409335,0.570464,0.409335,0.000014,0.602913,36.000000,
0.383426,0.643943,0.409335,0.000012,0.481460,45.000000,
0.369484,0.598811,0.409335,0.000010,0.485290,54.000000,
0.364202,0.595370,0.409335,0.000008,0.484854,63.000000,
0.367967,0.669273,0.409335,0.000006,0.394420,72.000000,
0.393324,0.758638,0.409335,0.000003,0.324021,81.000000,
0.386642,0.684052,0.409335,0.000001,0.410981,90.000000,
0.379209,0.691055,0.409335,0.000000,0.349208,96.000000,
