val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.011235,0.771544,-0.011235,0.000020,0.479871,1.000000,
-0.011235,0.771544,-0.011235,0.000018,0.646906,2.000000,
0.040995,0.709920,0.040995,0.000016,0.948911,3.000000,
0.040995,0.709920,0.040995,0.000015,0.503824,4.000000,
0.051611,0.719724,0.051611,0.000013,0.735686,5.000000,
0.006976,0.705396,0.051611,0.000011,0.753824,6.000000,
0.004004,0.699240,0.051611,0.000009,0.532925,7.000000,
0.065575,0.700613,0.065575,0.000007,0.529919,8.000000,
0.000000,0.691145,0.065575,0.000005,0.534959,9.000000,
-0.011235,0.674062,0.065575,0.000004,0.519105,10.000000,
0.009059,0.662379,0.065575,0.000002,0.492364,11.000000,
0.024817,0.654033,0.065575,0.000000,0.283974,12.000000,
