val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.791724,0.471014,0.000020,0.720429,1.000000,
0.471014,0.780550,0.471014,0.000018,0.686021,2.000000,
0.471014,0.774217,0.471014,0.000016,0.700096,3.000000,
0.471014,0.767305,0.471014,0.000015,0.961597,4.000000,
0.471014,0.764958,0.471014,0.000013,0.692876,5.000000,
0.471014,0.762767,0.471014,0.000011,0.700471,6.000000,
0.471014,0.760125,0.471014,0.000009,0.702713,7.000000,
0.471014,0.757301,0.471014,0.000007,0.892459,8.000000,
0.471014,0.754806,0.471014,0.000005,0.724991,9.000000,
0.471014,0.752797,0.471014,0.000004,0.746139,10.000000,
0.471014,0.751994,0.471014,0.000002,0.689796,11.000000,
0.471014,0.751604,0.471014,0.000000,0.629034,12.000000,
