val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.017420,0.688520,0.017420,0.000020,0.737354,1.000000,
0.000000,0.704824,0.017420,0.000018,0.717544,2.000000,
0.000000,0.678164,0.017420,0.000016,0.776873,3.000000,
0.000000,0.678164,0.017420,0.000015,0.694390,4.000000,
0.000000,0.664326,0.017420,0.000013,0.850621,5.000000,
0.000000,0.663163,0.017420,0.000011,0.556254,6.000000,
0.000000,0.663902,0.017420,0.000009,0.562201,7.000000,
0.000000,0.666675,0.017420,0.000007,0.540960,8.000000,
0.000000,0.663501,0.017420,0.000005,0.622145,9.000000,
0.000000,0.663177,0.017420,0.000004,0.461104,10.000000,
0.000000,0.658587,0.017420,0.000002,0.632335,11.000000,
0.000000,0.651960,0.017420,0.000000,0.777211,12.000000,
