val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,1.120581,0.471014,0.000020,0.817729,1.000000,
0.471014,1.087005,0.471014,0.000018,1.039790,2.000000,
0.471014,1.047583,0.471014,0.000016,0.856204,3.000000,
0.471014,1.037937,0.471014,0.000015,0.499462,4.000000,
0.471014,1.019152,0.471014,0.000013,0.913852,5.000000,
0.471014,0.993165,0.471014,0.000011,0.885900,6.000000,
0.471014,0.964019,0.471014,0.000009,0.715622,7.000000,
0.471014,0.943794,0.471014,0.000007,0.732879,8.000000,
0.471014,0.927875,0.471014,0.000005,0.862586,9.000000,
0.471014,0.915410,0.471014,0.000004,0.859246,10.000000,
0.471014,0.906210,0.471014,0.000002,0.742761,11.000000,
0.471014,0.901583,0.471014,0.000000,0.508732,12.000000,
