val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.041514,0.944924,0.041514,0.000020,1.196644,1.000000,
0.000000,0.846231,0.041514,0.000018,0.927800,2.000000,
0.000000,0.994106,0.041514,0.000016,1.017206,3.000000,
0.000000,1.022383,0.041514,0.000015,0.527402,4.000000,
0.000000,0.930332,0.041514,0.000013,0.598040,5.000000,
0.000000,0.794920,0.041514,0.000011,0.820178,6.000000,
-0.029326,0.692594,0.041514,0.000009,0.545301,7.000000,
0.146529,0.648125,0.146529,0.000007,0.504398,8.000000,
0.190100,0.630531,0.190100,0.000005,0.463345,9.000000,
0.229183,0.625001,0.229183,0.000004,0.494480,10.000000,
0.239889,0.623058,0.239889,0.000002,0.462995,11.000000,
0.239889,0.622193,0.239889,0.000000,0.506239,12.000000,
