val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.298009,0.184183,0.241096,6.311339,0.184183,0.000020,6.259483,1.000000,
0.298009,0.184183,0.241096,6.311339,0.184183,0.000018,8.412769,2.000000,
0.298009,0.184183,0.241096,6.311339,0.184183,0.000016,6.827813,3.000000,
0.298387,0.215108,0.256748,5.923324,0.215108,0.000015,8.873528,4.000000,
0.378882,0.373417,0.376150,4.815279,0.373417,0.000013,7.629453,5.000000,
0.397315,0.408248,0.402782,3.737752,0.408248,0.000011,4.075667,6.000000,
0.375890,0.335343,0.355617,2.850935,0.408248,0.000009,4.300824,7.000000,
0.370814,0.304548,0.337681,2.401355,0.408248,0.000007,6.799368,8.000000,
0.370814,0.304548,0.337681,2.401355,0.408248,0.000005,2.464502,9.000000,
0.379557,0.320425,0.349991,2.137936,0.408248,0.000004,3.635170,10.000000,
0.389569,0.349071,0.369320,2.028258,0.408248,0.000002,2.310515,11.000000,
0.396169,0.364805,0.380487,1.978861,0.408248,0.000000,2.240134,12.000000,
