val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.298009,0.184183,0.241096,6.311339,0.184183,0.000020,9.704393,1.000000,
0.298009,0.184183,0.241096,6.311339,0.184183,0.000018,9.322931,2.000000,
0.298009,0.184183,0.241096,6.311339,0.184183,0.000016,6.312763,3.000000,
0.298009,0.184183,0.241096,6.311339,0.184183,0.000015,15.941406,4.000000,
0.275627,0.074634,0.175130,6.170520,0.184183,0.000013,10.246874,5.000000,
0.281503,0.158341,0.219922,5.983436,0.184183,0.000011,9.017715,6.000000,
0.302200,0.221522,0.261861,5.769258,0.221522,0.000009,6.468757,7.000000,
0.311528,0.245233,0.278380,5.632198,0.245233,0.000007,10.027264,8.000000,
0.337910,0.295075,0.316492,5.483016,0.295075,0.000005,8.101342,9.000000,
0.337910,0.295075,0.316492,5.483016,0.295075,0.000004,8.103233,10.000000,
0.350629,0.315276,0.332953,5.402813,0.315276,0.000002,6.901762,11.000000,
0.357716,0.324900,0.341308,5.358412,0.324900,0.000000,8.068590,12.000000,
