val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
-0.157661,-0.158401,-0.158031,5.827065,-0.158401,0.000020,7.602074,1.000000,
-0.157661,-0.158401,-0.158031,5.827065,-0.158401,0.000018,4.974541,2.000000,
-0.157661,-0.158401,-0.158031,5.827065,-0.158401,0.000016,8.595783,3.000000,
-0.157661,-0.158401,-0.158031,5.827065,-0.158401,0.000015,7.018871,4.000000,
0.380179,0.321614,0.350897,1.991487,0.321614,0.000013,7.641153,5.000000,
0.506444,0.464075,0.485259,2.466577,0.464075,0.000011,2.519028,6.000000,
0.614155,0.621632,0.617894,2.678978,0.621632,0.000009,1.995024,7.000000,
0.668534,0.699289,0.683912,2.704431,0.699289,0.000007,2.720530,8.000000,
0.714501,0.756240,0.735371,2.398389,0.756240,0.000005,2.416768,9.000000,
0.747907,0.786654,0.767281,2.074418,0.786654,0.000004,1.581890,10.000000,
0.765853,0.799419,0.782636,1.869273,0.799419,0.000002,1.080082,11.000000,
0.772901,0.803931,0.788416,1.777823,0.803931,0.000000,2.117859,12.000000,
