val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.068678,0.650185,0.068678,0.000020,0.626985,9.000000,
0.282579,0.599988,0.282579,0.000018,0.597211,18.000000,
0.407169,0.587928,0.407169,0.000016,0.484878,27.000000,
0.297549,0.681437,0.407169,0.000014,0.364412,36.000000,
0.463161,0.521903,0.463161,0.000012,0.425334,45.000000,
0.379547,0.638913,0.463161,0.000010,0.400068,54.000000,
0.430778,0.581091,0.463161,0.000008,0.344211,63.000000,
0.471113,0.529452,0.471113,0.000006,0.303890,72.000000,
0.447559,0.569081,0.471113,0.000003,0.252540,81.000000,
0.453221,0.638306,0.471113,0.000001,0.216441,90.000000,
0.458862,0.640305,0.471113,0.000000,0.245922,96.000000,
