val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
-0.050893,0.688284,-0.050893,0.000020,0.638445,9.000000,
0.058901,0.650992,0.058901,0.000018,0.634151,18.000000,
0.113798,0.673579,0.113798,0.000016,0.624127,27.000000,
0.105991,0.650583,0.113798,0.000014,0.616734,36.000000,
0.097640,0.666396,0.113798,0.000012,0.590559,45.000000,
0.092826,0.740566,0.113798,0.000010,0.569682,54.000000,
0.075967,0.670736,0.113798,0.000008,0.687059,63.000000,
0.135802,0.640423,0.135802,0.000006,0.642500,72.000000,
0.085392,0.657612,0.135802,0.000003,0.606271,81.000000,
0.070735,0.663956,0.135802,0.000001,0.552603,90.000000,
0.104037,0.662609,0.135802,0.000000,0.569281,96.000000,
