val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.528986,0.680141,0.528986,0.000020,0.705146,9.000000,
0.485507,0.709413,0.528986,0.000018,0.725548,18.000000,
0.514493,0.655582,0.528986,0.000016,0.713075,27.000000,
0.471014,0.751966,0.528986,0.000014,0.695350,36.000000,
0.528986,0.668762,0.528986,0.000012,0.718548,45.000000,
0.528986,0.686381,0.528986,0.000010,0.721709,54.000000,
0.471014,0.694397,0.528986,0.000008,0.707434,63.000000,
0.471014,0.788593,0.528986,0.000006,0.738219,72.000000,
0.471014,0.713190,0.528986,0.000003,0.706376,81.000000,
0.528986,0.666684,0.528986,0.000001,0.703789,90.000000,
0.528986,0.664770,0.528986,0.000000,0.702409,96.000000,
